Date,High,Low,Open,Close,Volume,Adj Close
2006-10-02,34.33654022216797,33.92307662963867,34.03845977783203,34.13461685180664,21642600.0,21.697040557861328
2006-10-03,34.5,34.096153259277344,34.144229888916016,34.33654022216797,34427100.0,21.825387954711914
2006-10-04,34.730770111083984,34.19230651855469,34.29807662963867,34.71154022216797,32112900.0,22.063753128051758
2006-10-05,35.07692337036133,34.55769348144531,34.625,34.894229888916016,26012600.0,22.17987632751465
2006-10-06,34.903846740722656,34.644229888916016,34.69230651855469,34.75,19577100.0,22.088199615478516
2006-10-09,34.846153259277344,34.480770111083984,34.75,34.769229888916016,19100900.0,22.100421905517578
2006-10-10,34.96154022216797,34.67307662963867,34.71154022216797,34.903846740722656,24390200.0,22.185983657836914
2006-10-11,35.0,34.644229888916016,34.80769348144531,34.778846740722656,20249700.0,22.106534957885742
2006-10-12,34.92307662963867,34.71154022216797,34.855770111083984,34.82692337036133,24301100.0,22.1370849609375
2006-10-13,34.721153259277344,34.105770111083984,34.54807662963867,34.596153259277344,44281200.0,21.990407943725586
2006-10-16,34.355770111083984,33.980770111083984,34.355770111083984,34.19230651855469,33050100.0,21.73370933532715
2006-10-17,34.230770111083984,33.88461685180664,33.99038314819336,34.19230651855469,25923100.0,21.73370933532715
2006-10-18,34.46154022216797,34.096153259277344,34.44230651855469,34.19230651855469,28630400.0,21.73370933532715
2006-10-19,34.125,33.78845977783203,34.03845977783203,33.92307662963867,27248600.0,21.562585830688477
2006-10-20,34.21154022216797,33.903846740722656,34.03845977783203,34.105770111083984,28398500.0,21.6787109375
2006-10-23,34.31730651855469,33.91345977783203,33.92307662963867,34.16345977783203,27131100.0,21.71537971496582
2006-10-24,34.21154022216797,33.980770111083984,34.08654022216797,34.05769348144531,22709600.0,21.648141860961914
2006-10-25,34.278846740722656,33.99038314819336,34.18269348144531,34.24038314819336,22985800.0,21.764265060424805
2006-10-26,34.41345977783203,34.05769348144531,34.375,34.221153259277344,20785600.0,21.75204849243164
